总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测
长安商用长安之星3 2015款 1.0L基本型空调C10,长安商用长安之星3,2015款,2.10,3.70,2015-06,4.7万公里,益阳,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,微面,1.0L 69马力 L4,5档手动变速箱(MT),客车,3930/1540/1890,2500,-,1095,1.0,自然吸气,L4,69,91,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,钢板弹簧,盘式,鼓式,-,165/70 R13LT,165/70 R13LT,无/无,无/无,无/无,无,无,无,无,标配,无,无,无,无,无,无,无,无/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雷诺科雷傲 2009款 2.5L 四驱豪华型(进口),雷诺科雷傲,2009款,12.30,31.00,2012-02,6.3万公里,西安,国四,自动,4920元（车价x4%，最低3500元） ,雷诺(进口),紧凑型SUV,2.5L 171马力 L4,6档无级变速箱(CVT),5门5座SUV,4520/1865/1715,2690,450-13,1655,2.5,自然吸气,L4,171,226,汽油,92号,多点电喷,国四,适时四驱,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
现代新胜达 2012款 2.4 豪华版 七座四驱(进口),现代新胜达,2012款,15.40,30.00,2013-03,8万公里,郴州,国四,自动,6160元（车价x4%，最低3500元） ,现代(进口),中型SUV,2.4L 174马力 L4,6档手自一体变速箱(AT),5门7座SUV,4660/1890/1760,2700,-,-,2.4,自然吸气,L4,174,225,汽油,92号,多点电喷,国四,适时四驱,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/60 R18,235/60 R18,正常/正常,正常/无,正常/正常,无,标配,无,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2
五菱宏光 2014款 1.5L 标准型,五菱宏光,2014款,4.00,5.70,2014-04,4.6万公里,邵阳,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用五菱,微面,1.5L 112马力 L4,5档手动变速箱(MT),客车,4305/1680/1780,2720,-,-,1.5,自然吸气,L4,112,146,汽油,92号,多点电喷,国四,,液压助力,麦弗逊式独立悬挂,五连杆式半独立悬挂,通风盘式,鼓式,-,185/70 R14,185/70 R14,无/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
雪佛兰科鲁兹 2013款 1.6L SL天地版 AT,雪佛兰科鲁兹,2013款,7.98,13.90,2013-11,9.6万公里,深圳,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 121马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4598/1797/1477,2685,400,1390,1.6,自然吸气,L4,121,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
日产阳光 2015款 1.5XE CVT舒适版,日产阳光,2015款,5.78,9.70,2015-07,2.05万公里,娄底,国四,自动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.5L 112马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4456/1696/1514,2600,490,1055,1.5,自然吸气,L4,112,139,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/70 R14,185/70 R14,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
长城C50 2012款 1.5T 手动时尚型,长城C50,2012款,4.14,8.60,2013-01,5.9万公里,深圳,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型车,1.5T 133马力 L4,5档手动变速箱(MT),4门5座三厢车,4650/1775/1455,2700,530,1255,1.5,涡轮增压,L4,133,188,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2
现代瑞奕 2014款 1.4L 手动GLX,现代瑞奕,2014款,4.28,8.70,2015-03,8.5万公里,株洲,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,小型车,1.4L 107马力 L4,5档手动变速箱(MT),5门5座两厢车,4120/1700/1460,2570,375-12,1060,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
传祺GA6 2016款 235T 自动精英版,传祺GA6,2016款,8.80,13.80,2016-06,3.8万公里,怀化,国五,自动,3520元（车价x4%，最低3500元） ,广汽乘用车,中型车,1.5T 152马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4850/1830/1485,2720,500,-,1.5,涡轮增压,L4,152,235,汽油,92号,多点电喷,国五,,机械液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/50 R17,215/50 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
标致3008 2013款 2.0L 手动经典版,标致3008,2013款,8.20,17.30,2013-10,10.1万公里,南通,国四,手动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型SUV,2.0L 147马力 L4,5档手动变速箱(MT),5门5座SUV,4428/1840/1639,2613,503,1520,2.0,自然吸气,L4,147,200,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
雷诺纬度 2011款 2.5L 豪华导航版,雷诺纬度,2011款,11.00,29.30,2013-03,8.2万公里,湘西土家族苗族自治州,国四,自动,4400元（车价x4%，最低3500元） ,雷诺(进口),中型车,2.5L 177马力 V6,6档手自一体变速箱(AT),4门5座三厢车,4897/1832/1483,2762,477,1600,2.5,自然吸气,V6,177,233,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
华泰宝利格 2013款 1.8T 手动两驱智尊版,华泰宝利格,2013款,6.48,15.00,2014-12,4.2万公里,宜昌,国四,手动,3500元（车价x4%，最低3500元） ,华泰汽车,紧凑型SUV,1.8T 160马力 L4,5档手动变速箱(MT),5门5座SUV,4618/1858/1754,2620,690-21,-,1.8,涡轮增压,L4,160,215,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/55 R18,235/55 R18,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
宝骏730 2016款 1.5L 手动舒适型 7座,宝骏730,2016款,5.98,7.60,2016-08,2.15万公里,驻马店,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用五菱,MPV,1.5L 112马力 L4,5档手动变速箱(MT),5门7座MPV,4710/1785/1745,2750,-,1435,1.5,自然吸气,L4,112,147,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/55 R16,195/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
比亚迪G5 2014款 1.5TI 手动尊贵型,比亚迪G5,2014款,6.10,9.30,2016-05,2.93万公里,仙桃,国四,手动,3500元（车价x4%，最低3500元） ,比亚迪,紧凑型车,1.5T 154马力 L4,6档手动变速箱(MT),4门5座三厢车,4700/1790/1480,2670,450,-,1.5,涡轮增压,L4,154,240,汽油,92号,直喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
长安CS75 2014款 1.8T 自动精英型 国IV,长安CS75,2014款,8.48,14.70,2014-10,6.5万公里,永州,国四,自动,3500元（车价x4%，最低3500元） ,长安汽车,紧凑型SUV,1.8T 177马力 L4,6档手自一体变速箱(AT),5门5座SUV,4650/1850/1705,2700,590-15,1665,1.8,涡轮增压,L4,177,230,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
雪佛兰科鲁兹 2011款 1.8L SE AT,雪佛兰科鲁兹,2011款,5.80,14.90,2011-12,9.6万公里,娄底,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.8L 147马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4598/1797/1477,2685,400,1410,1.8,自然吸气,L4,147,177,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
东风风行风行S500 2016款 1.6L CVT豪华型,东风风行风行S500,2016款,6.00,9.40,2016-08,3.7万公里,怀化,国五,自动,3500元（车价x4%，最低3500元） ,东风风行,MPV,1.6L 122马力 L4,6档无级变速箱(CVT),5门7座MPV,4620/1810/1740,2750,-,1435,1.6,自然吸气,L4,122,151,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,拖臂式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,无,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
吉利金刚 2015款 三厢 1.5L 手动超悦型,吉利金刚,2015款,2.86,5.00,2015-04,4.4万公里,萍乡,国四,手动,3000元（车价x4%，最低3000元） ,吉利汽车,小型车,1.5L 94马力 L4,5档手动变速箱(MT),4门5座三厢车,4342/1692/1435,2502,468,1103,1.5,自然吸气,L4,94,128,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵臂扭梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,无/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
雪佛兰科鲁兹 2015款 1.5L 经典 SL MT,雪佛兰科鲁兹,2015款,6.00,9.80,2015-09,4.6万公里,肇庆,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4643/1797/1477,2685,461,1320,1.5,自然吸气,L4,113,141,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,205/65 R15,205/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1
大众宝来 2008款 1.6L 手动舒适型,大众宝来,2008款,4.28,12.90,2009-08,13.43万公里,深圳,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 100马力 L4,5档手动变速箱(MT),4门5座三厢车,4540/1775/1467,2610,450,1265,1.6,自然吸气,L4,100,145,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,2
东风风行菱智 2014款 M5 Q7 2.0L 7座长轴舒适型,东风风行菱智,2014款,5.20,8.90,2014-03,4.8万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,东风风行,MPV,2.0L 112马力 L4,5档手动变速箱(MT),4门7座MPV,5115/1720/1960,3000,-,-,2.0,自然吸气,L4,112,163,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,钢板弹簧非独立悬架,通风盘式,鼓式,-,215/65 R15,215/65 R15,无/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
五菱宏光 2015款 1.2L S基本型,五菱宏光,2015款,3.30,4.50,2016-01,1.4万公里,株洲,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用五菱,微面,1.2L 86马力 L4,5档手动变速箱(MT),客车,4400/1680/1770,2720,-,1206,1.2,自然吸气,L4,86,108,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,钢板弹簧非独立悬架,盘式,鼓式,-,175/70 R14,175/70 R14,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
比亚迪宋 2016款 1.5TI 手动尊贵型,比亚迪宋,2016款,7.68,12.70,2016-01,3万公里,邵阳,国四,手动,3500元（车价x4%，最低3500元） ,比亚迪,紧凑型SUV,1.5T 154马力 L4,6档手动变速箱(MT),5门5座SUV,4565/1830/1720,2660,-,-,1.5,涡轮增压,L4,154,240,汽油,92号,直喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R18,225/60 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
长安悦翔V3 2015款 1.4L 手动美满型 国IV,长安悦翔V3,2015款,3.30,5.10,2016-04,2.6万公里,衡阳,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,小型车,1.4L 101马力 L4,5档手动变速箱(MT),4门5座三厢车,4200/1650/1465,2410,-,985,1.4,自然吸气,L4,101,135,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,无/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1
哈弗H6 2013款 运动版 1.5T 手动两驱精英型,哈弗H6,2013款,7.00,13.40,2013-12,6.2万公里,怀化,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4649/1852/1727,2680,808-20,-,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
现代全新胜达 2013款 2.4L 自动两驱智能型,现代全新胜达,2013款,14.00,27.10,2013-03,10.8万公里,益阳,国四,自动,5600元（车价x4%，最低3500元） ,北京现代,中型SUV,2.4L 189马力 L4,6档手自一体变速箱(AT),5门5座SUV,4725/1880/1686,2700,-,1670,2.4,自然吸气,L4,189,240,汽油,92号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/65 R17,235/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
日产天籁 2011款 2.0L XL舒适版,日产天籁,2011款,9.50,21.70,2012-01,7.6万公里,永州,国四,自动,3800元（车价x4%，最低3500元） ,东风日产,中型车,2.0L 136马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4850/1795/1475,2775,506,1457,2.0,自然吸气,L4,136,190,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/65 R16,205/65 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
标致308 2012款 1.6L 手动优尚型,标致308,2012款,4.98,11.30,2012-05,8.6万公里,娄底,国四,手动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4558/1805/1505,2612,565,1340,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,加装,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
大众迈腾 2009款 1.8TSI DSG舒适型,大众迈腾,2009款,9.30,24.60,2010-11,8.8万公里,苏州,国四,自动,3720元（车价x4%，最低3500元） ,一汽-大众,中型车,1.8T 160马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4765/1820/1472,2709,565,1560,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,215/55 R16,215/55 R16,正常/正常,正常/无,无/无,无,标配,无,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,0
现代ix35 2012款 2.0L 自动两驱精英版GLS,现代ix35,2012款,10.28,21.30,2012-11,6.2万公里,广州,国四,自动,4112元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 165马力 L4,6档手自一体变速箱(AT),5门5座SUV,4420/1820/1690,2640,465-14,1423,2.0,自然吸气,L4,165,199,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
福特蒙迪欧 2013款 2.0L GTDi240豪华运动型,福特蒙迪欧,2013款,16.80,26.40,2014-05,4.97万公里,株洲,国四,自动,6720元（车价x4%，最低3500元） ,长安福特,中型车,2.0T 242马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4860/1854/1480,2850,516-98,1659,2.0,涡轮增压,L4,242,350,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/45 R18,235/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0
