总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测
大众捷达 2015款 质惠版 1.6L 自动舒适型,大众捷达,2015款,7.86,11.50,2016-03,2.24万公里,晋城,国四,自动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,6档自动变速箱(AT),4门5座三厢车,4487/1706/1470,2603,466,-,1.6,自然吸气,L4,110,160,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
斯巴鲁傲虎 2012款 2.5i 无级 豪华版(进口),斯巴鲁傲虎,2012款,15.30,32.50,2012-05,9.5万公里,阳泉,国四,自动,6120元（车价x4%，最低3500元） ,斯巴鲁,中型SUV,2.5L 167马力 H4,6档无级变速箱(CVT),5门5座SUV,4775/1820/1615,2745,1641,1578,2.5,自然吸气,H4,167,229,汽油,95号,多点电喷,国四,全时四驱,电动助力,麦弗逊式独立悬架,复合多连杆式独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/正常,正常/正常,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
丰田卡罗拉 2011款 1.6L 手动GL,丰田卡罗拉,2011款,5.50,13.40,2011-08,9.6万公里,晋中,国四,手动,3500元（车价x4%，最低3500元） ,一汽丰田,紧凑型车,1.6L 122马力 L4,5档手动变速箱(MT),4门5座三厢车,4545/1760/1490,2600,450,1270,1.6,自然吸气,L4,122,154,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,新型拖曳臂式悬架(减振器、减振簧分离式),通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,1
五菱之光 2010款 1.0L立业版,五菱之光,2010款,0.90,3.20,2009-06,13.7万公里,忻州,国三,手动,2500元（车价x4%，最低2500元） ,上汽通用五菱,微面,1.0L 61马力 L4,5档手动变速箱(MT),客车,3730/1510/1860,2500,-,985,1.0,自然吸气,L4,61,85,汽油,92号,多点电喷,国三,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,155 R13LT,155 R13LT,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
奥迪Q7 2012款 3.0 TFSI 舒适型(200kW)(进口),奥迪Q7,2012款,43.00,103.70,2012-06,4.82万公里,石家庄,国四,自动,17200元（车价x4%，最低3500元） ,奥迪(进口),中大型SUV,3.0T 272马力 V6,8档手自一体变速箱(AT),5门5座SUV,5089/1983/1737,3013,775-20,2295,3.0,机械增压,V6,272,400,汽油,95号,直喷,国四,全时四驱,机械液压助力,带转向的双横臂悬架,多连杆独立悬架,通风盘式,通风盘式,-,265/50 R19,265/50 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
宝马3系 2011款 330i双门轿跑车(进口),宝马3系,2011款,23.00,69.90,2011-10,5.4万公里,临汾,国四,自动,9200元（车价x4%，最低3500元） ,宝马(进口),中型车,3.0L 258马力 L6,6档手自一体变速箱(AT),2门4座硬顶跑车,4612/1782/1395,2760,440,1555,3.0,自然吸气,L6,258,310,汽油,95号,多点电喷,国四,-,机械液压助力,双接头弹簧减振支柱悬架带主销前倾后置,轻质钢结构五向后轴,通风盘式,通风盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/无,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4
斯巴鲁森林人 2010款 2.0XS 自动豪华版,斯巴鲁森林人,2010款,9.50,27.70,2010-05,12.7万公里,吕梁地区,国三,自动,3800元（车价x4%，最低3500元） ,斯巴鲁,紧凑型SUV,2.0L 150马力 H4,4档手自一体变速箱(AT),5门5座SUV,4560/1780/1700,2615,-,1525,2.0,自然吸气,H4,150,196,汽油,95号,多点电喷,国三,全时四驱,电动助力,麦弗逊式独立悬架,双叉横臂式独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2
长安商用长安之星2 2012款 1.0L基本型JL466Q9,长安商用长安之星2,2012款,2.20,3.70,2016-03,2.61万公里,晋中,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,微面,1.0L 69马力 L4,5档手动变速箱(MT),客车,3860/1580/1900,2500,-,-,1.0,自然吸气,L4,69,92,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,钢板弹簧非独立悬架,盘式,鼓式,-,165 R13LT,165 R13LT,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
克莱斯勒大捷龙 2013款 3.6L 豪华版(进口),克莱斯勒大捷龙,2013款,26.50,53.90,2014-06,3.9万公里,晋中,国四,自动,10600元（车价x4%，最低3500元） ,克莱斯勒(进口),MPV,3.6L 283马力 V6,6档手自一体变速箱(AT),5门7座MPV,5218/1998/1750,3078,-,2078,3.6,自然吸气,V6,283,344,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0
凯迪拉克XTS 2015款 28T 舒适型,凯迪拉克XTS,2015款,23.00,38.00,2015-02,2.5万公里,武汉,国五,自动,9200元（车价x4%，最低3500元） ,上汽通用凯迪拉克,中大型车,2.0T 269马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5131/1852/1501,2837,537,1840,2.0,涡轮增压,L4,269,400,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,通风盘式,-,235/50 R18,235/50 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
MINI 2014款 1.2T ONE,MINI,2014款,16.70,22.30,2015-06,2.07万公里,晋中,国五,自动,6680元（车价x4%，最低3500元） ,MINI,小型车,1.2T 102马力 L3,6档手自一体变速箱(AT),3门4座两厢车,3832/1727/1447,2495,211,1196,1.2,涡轮增压,L3,102,180,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,175/65 R15,175/65 R15,正常/正常,无/无,无/无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配,标配/无,标配,标配,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宝马7系 2013款 740Li xDrive(进口),宝马7系,2013款,58.50,144.70,2014-01,12.34万公里,吕梁地区,国四,自动,23400元（车价x4%，最低3500元） ,宝马(进口),大型车,3.0T 320马力 L6,8档手自一体变速箱(AT),4门5座三厢车,5221/1902/1498,3210,-,-,3.0,涡轮增压,L6,320,450,汽油,95号,直喷,国四,全时四驱,电动助力,双叉臂式独立悬架,整体铝质后桥,通风盘式,通风盘式,-,245/50 R18,245/50 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
五菱宏光 2014款 1.5L S标准型,五菱宏光,2014款,4.30,5.40,2016-06,2.05万公里,运城,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用五菱,微面,1.5L 112马力 L4,5档手动变速箱(MT),客车,4400/1680/1770,2720,-,1290,1.5,自然吸气,L4,112,146,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,五连杆式非独立悬架,通风盘式,鼓式,-,185/70 R14,185/70 R14,无/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
五菱之光 2010款 1.2L新版标准型I长车身LAQ,五菱之光,2010款,1.70,4.80,2011-02,5.8万公里,忻州,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.2L 86马力 L4,5档手动变速箱(MT),客车,3920/1600/1860,2500,-,1050,1.2,自然吸气,L4,86,108,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0
五菱荣光 2011款 1.2L标准型,五菱荣光,2011款,1.70,7.90,2011-09,9.2万公里,呼和浩特,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.2L 84马力 L4,5档手动变速箱(MT),客车,4035/1620/1900,2700,-,1150,1.2,自然吸气,L4,84,112,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,175/70 R14,175/70 R14,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0
MG6 2010款 掀背 1.8L 自动精英版,MG6,2010款,5.00,16.30,2010-10,8.8万公里,忻州,国三,自动,3500元（车价x4%，最低3500元） ,上汽集团,紧凑型车,1.8L 133马力 L4,5档手自一体变速箱(AT),5门5座掀背车,4653/1827/1478,2705,429-13,-,1.8,自然吸气,L4,133,170,汽油,92号,多点电喷,国三,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,215/55 R16,215/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,无,标配,标配,无,无,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,0
宝马7系 2009款 740Li领先型(进口),宝马7系,2009款,33.50,129.00,2010-09,13.93万公里,北京,国四,自动,13400元（车价x4%，最低3500元） ,宝马(进口),大型车,3.0T 326马力 L6,6档手自一体变速箱(AT),4门5座三厢车,5212/1902/1478,3210,-,1970,3.0,双涡轮增压,L6,326,450,汽油,95号,直喷,国四,-,机械液压助力,轻质双球节弹簧减振支柱前桥,整体铝质后桥,通风盘式,通风盘式,-,245/50 R18,245/50 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
丰田凯美瑞 2012款 200G 经典豪华版,丰田凯美瑞,2012款,11.98,21.00,2012-03,5.5万公里,晋中,国四,自动,4792元（车价x4%，最低3500元） ,广汽丰田,中型车,2.0L 147马力 L4,4档自动变速箱(AT),4门5座三厢车,4825/1820/1485,2775,504,1520,2.0,自然吸气,L4,147,190,汽油,95号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,加装,加装,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0
奥迪Q5 2012款 2.0TFSI 动感型,奥迪Q5,2012款,29.00,58.80,2013-01,4.7万公里,嘉兴,国四,自动,11600元（车价x4%，最低3500元） ,一汽-大众奥迪,中型SUV,2.0T 211马力 L4,7档双离合变速箱(DCT),5门5座SUV,4643/1892/1653,2807,540,1900,2.0,涡轮增压,L4,211,350,汽油,95号,直喷,国四,全时四驱,电子液压助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,盘式,-,235/55 R19,235/55 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1
奇瑞瑞虎 2011款 精英版 1.6L 手动舒适型DVVT,奇瑞瑞虎,2011款,3.60,9.70,2011-12,5.35万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,奇瑞汽车,小型SUV,1.6L 126马力 L4,5档手动变速箱(MT),5门5座SUV,4390/1765/1705,2510,-,1343,1.6,自然吸气,L4,126,160,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双连杆拖曳臂式独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0
丰田凯美瑞 2012款 2.0G 豪华版,丰田凯美瑞,2012款,12.00,21.70,2012-05,7.4万公里,吕梁地区,国四,自动,4800元（车价x4%，最低3500元） ,广汽丰田,中型车,2.0L 148马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4825/1825/1480,2775,-,1465,2.0,自然吸气,L4,148,190,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,无,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0
奥迪Q7 2012款 3.0 TFSI 舒适型(200kW)(进口),奥迪Q7,2012款,39.80,103.70,2012-10,6.1万公里,晋中,国五,自动,15920元（车价x4%，最低3500元） ,奥迪(进口),中大型SUV,3.0T 272马力 V6,8档手自一体变速箱(AT),5门5座SUV,5089/1983/1737,3013,775-20,2295,3.0,机械增压,V6,272,400,汽油,95号,直喷,国五,全时四驱,机械液压助力,带转向的双横臂悬架,多连杆独立悬架,通风盘式,通风盘式,-,265/50 R19,265/50 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
保时捷Cayenne 2011款 Cayenne 3.0T,保时捷Cayenne,2011款,51.00,100.10,2011-01,12.08万公里,吕梁地区,国四,自动,20400元（车价x4%，最低3500元） ,保时捷,中大型SUV,3.0T 333马力 V6,8档手自一体变速箱(AT),5门5座SUV,4846/1939/1705,2895,670-17,2230,3.0,机械增压,V6,333,440,汽油,95号,直喷,国四,全时四驱,电子液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/55 R18,255/55 R18,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1
别克君越 2016款 28T 旗舰型,别克君越,2016款,26.80,36.90,2016-04,0.34万公里,晋中,国五,自动,10720元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.0T 261马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5018/1866/1469,2905,523,1615,2.0,涡轮增压,L4,261,350,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,245/45 R19,245/45 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
本田CR-V 2010款 2.0L 自动四驱经典版,本田CR-V,2010款,12.50,23.60,2012-01,10.9万公里,晋中,国四,自动,5000元（车价x4%，最低3500元） ,东风本田,紧凑型SUV,2.0L 150马力 L4,5档自动变速箱(AT),5门5座SUV,4575/1820/1680,2620,-,1590,2.0,自然吸气,L4,150,190,汽油,92号,多点电喷,国四,适时四驱,电动助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,加装,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
奔驰C级 2015款 改款 C 180 L 运动型,奔驰C级,2015款,29.70,35.40,2016-11,0.5万公里,阳泉,国四,自动,11880元（车价x4%，最低3500元） ,北京奔驰,中型车,1.6T 156马力 L4,7档手自一体变速箱(AT),4门5座三厢车,4783/1810/1442,2920,-,1605,1.6,涡轮增压,L4,156,250,汽油,95号,直喷,国四,-,电动助力,多连杆独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Jeep牧马人 2010款 3.8L 两门版 Sahara(进口),Jeep牧马人,2010款,23.60,45.50,2011-09,7万公里,阳泉,国四,自动,9440元（车价x4%，最低3500元） ,Jeep(进口),中型SUV,3.8L 199马力 V6,4档自动变速箱(AT),2门4座SUV,4223/1873/1865,2424,142,1755,3.8,自然吸气,V6,199,315,汽油,92号,多点电喷,国四,分时四驱,机械液压助力,五连杆整体桥式非独立悬架，前稳定杆,五连杆整体桥式非独立悬架，带稳定杆,通风盘式,盘式,-,245/75 R17,245/75 R17,正常/正常,正常/正常,正常/正常,标配,标配,无,无,标配,标配,无,无,无,无,无,标配,标配/无,无,无,无,标配,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
丰田普拉多 2010款 4.0L 自动VX,丰田普拉多,2010款,37.50,69.30,2011-08,13.7万公里,忻州,国四,自动,15000元（车价x4%，最低3500元） ,一汽丰田,中大型SUV,4.0L 275马力 V6,5档手自一体变速箱(AT),5门7座SUV,4820/1885/1890,2790,1850,2280,4.0,自然吸气,V6,275,381,汽油,95号,多点电喷,国四,全时四驱,机械液压助力,双叉臂独立悬架,四连杆整体桥式非独立悬架,通风盘式,通风盘式,-,265/60 R18,265/60 R18,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
吉利经典帝豪 2012款 三厢 1.5L 手动超悦惠民型,吉利经典帝豪,2012款,3.80,7.80,2014-02,9.47万公里,周口,国四,手动,3500元（车价x4%，最低3500元） ,吉利汽车,紧凑型车,1.5L 109马力 L4,5档手动变速箱(MT),4门5座三厢车,4635/1789/1470,2650,680,-,1.5,自然吸气,L4,109,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/65 R15,205/65 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,加装,无,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2
北汽绅宝绅宝D50 2014款 1.5L 手动舒适版,北汽绅宝绅宝D50,2014款,4.30,8.90,2015-02,4.66万公里,扬州,国四,手动,3500元（车价x4%，最低3500元） ,北京汽车,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4582/1794/1486,2650,405,1270,1.5,自然吸气,L4,113,147,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2
