总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测
长安奔奔mini 2010款 1.0L 手动标准型,长安奔奔mini,2010款,0.70,3.60,2010-11,3.45万公里,内江,国四,手动,2500元（车价x4%，最低2500元） ,长安汽车,微型车,1.0L 70马力 L4,5档手动变速箱(MT),5门5座两厢车,3520/1570/1490,2345,-,870,1.0,自然吸气,L4,70,90,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,非独立车轴式，螺旋弹簧悬架,通风盘式,鼓式,-,155/65 R13,155/65 R13,无/无,无/无,无/无,无,加装,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,加装,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,1
现代途胜 2009款 2.0L 手动两驱时尚型,现代途胜,2009款,6.00,18.40,2011-10,8.2万公里,邯郸,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 142马力 L4,5档手动变速箱(MT),5门5座SUV,4325/1830/1730,2630,644-18,1541,2.0,自然吸气,L4,142,184,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,加装,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1
大众宝来 2011款 1.6L 自动舒适型,大众宝来,2011款,5.60,14.20,2010-10,9.86万公里,达州,国四,自动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4540/1775/1467,2610,450,1305,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/正常,正常/正常,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,标配,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0
大众桑塔纳 2015款 浩纳 1.6L 手动舒适型,大众桑塔纳,2015款,7.60,11.70,2016-02,2.18万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),5门5座两厢车,4282/1706/1475,2603,372-12,1120,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
东风风行菱智 2014款 M3 1.6L 7座舒适型,东风风行菱智,2014款,3.10,7.80,2014-04,6.3万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,东风风行,MPV,1.6L 113马力 L4,5档手动变速箱(MT),4门7座MPV,4645/1695/1940,2800,-,-,1.6,自然吸气,L4,113,138,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,钢板弹簧非独立悬架,通风盘式,鼓式,-,215/65 R15,215/65 R15,无/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
现代ix35 2013款 2.0L 自动两驱舒适型GL 国IV,现代ix35,2013款,11.00,20.00,2014-02,6.73万公里,成都,国四,自动,4400元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 165马力 L4,6档手自一体变速箱(AT),5门5座SUV,4420/1820/1660,2640,465-14,1423,2.0,自然吸气,L4,165,199,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/70 R16,215/70 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
哈弗H6 2012款 2.4L 自动两驱精英型,哈弗H6,2012款,7.38,13.50,2013-07,4.57万公里,南充,国四,自动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,2.4L 163马力 L4,4档手自一体变速箱(AT),5门5座SUV,4640/1825/1690,2680,808-20,1556,2.4,自然吸气,L4,163,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,无/无,无/无,标配,标配,标配,无,标配,无,无,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
别克君越 2012款 2.4L SIDI豪雅版,别克君越,2012款,13.60,27.80,2012-09,5.85万公里,绵阳,国四,自动,5440元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.4L 186马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5000/1858/1497,2837,-,1705,2.4,自然吸气,L4,186,240,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0
长安商用欧诺 2014款 1.3L幸福型,长安商用欧诺,2014款,2.50,3.90,2015-06,2万公里,黔南布衣族苗族自治州,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,微面,1.3L 92马力 L4,5档手动变速箱(MT),客车,4360/1685/1820,2750,-,-,1.3,自然吸气,L4,92,120,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,钢板弹簧,通风盘式,鼓式,-,185/70 R14,185/70 R14,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0
东风风行菱智 2012款 乘用版 1.6L 舒适型,东风风行菱智,2012款,3.10,7.60,2012-10,5.8万公里,广安,国四,手动,3500元（车价x4%，最低3500元） ,东风风行,MPV,1.6L 113马力 L4,5档手动变速箱(MT),4门7座MPV,4645/1695/1940,2800,-,-,1.6,自然吸气,L4,113,138,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,钢板弹簧非独立悬架,通风盘式,鼓式,-,215/65 R15,215/65 R15,无/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Jeep自由客 2013款 2.4 运动版(进口),Jeep自由客,2013款,14.60,26.70,2013-03,9.04万公里,南充,国四,自动,5840元（车价x4%，最低3500元） ,Jeep(进口),紧凑型SUV,2.4L 170马力 L4,6档无级变速箱(CVT),5门5座SUV,4424/1808/1667,2635,536,1548,2.4,自然吸气,L4,170,225,汽油,92号,多点电喷,国四,适时四驱,机械液压助力,麦弗逊式独立悬架+横向稳定杆,多连杆独立悬架带横向稳定杆,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,无/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
金杯小海狮X30 2016款 1.3L箱式舒适型,金杯小海狮X30,2016款,3.30,4.00,2016-01,1.5万公里,昭通,国四,手动,3500元（车价x4%，最低3500元） ,华晨鑫源,微面,1.3L 86马力 L4,5档手动变速箱(MT),客车,4200/1695/1930,2700,-,1140,1.3,自然吸气,L4,86,105,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,钢板弹簧非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,无/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
福特翼虎 2015款 1.5L GTDi 两驱舒适型,福特翼虎,2015款,14.80,21.00,2016-02,2.7万公里,内江,国四,自动,5920元（车价x4%，最低3500元） ,长安福特,紧凑型SUV,1.5T 181马力 L4,6档手自一体变速箱(AT),5门5座SUV,4524/1838/1685,2690,-,-,1.5,涡轮增压,L4,181,240,汽油,92号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R18,235/50 R18,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,加装,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Jeep大切诺基 2011款 5.7L 旗舰导航版(进口),Jeep大切诺基,2011款,30.00,85.70,2011-10,7.16万公里,成都,国四,自动,12000元（车价x4%，最低3500元） ,Jeep(进口),中大型SUV,5.7L 352马力 V8,5档手自一体变速箱(AT),5门5座SUV,4822/1943/1781,2915,-,2424,5.7,自然吸气,V8,352,520,汽油,92号,多点电喷,国四,全时四驱,电子液压助力,双叉臂式独立悬架,多连杆式独立悬架+横向稳定杆,通风盘式,盘式,-,265/50 R20,265/50 R20,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
长安商用欧尚 2016款 1.5L 手动精英型7座,长安商用欧尚,2016款,4.60,6.50,2016-12,1.3万公里,广元,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,MPV,1.5L 114马力 L4,5档手动变速箱(MT),5门7座MPV,4465/1725/1700,2680,-,1315,1.5,自然吸气,L4,114,148,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
大众高尔夫 2015款 1.4TSI 手动舒适型,大众高尔夫,2015款,10.50,15.30,2015-12,2万公里,芜湖,国五,手动,4200元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.4T 131马力 L4,5档手动变速箱(MT),5门5座两厢车,4255/1799/1452,2637,380,1260,1.4,涡轮增压,L4,131,225,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奥迪A6L 2014款 30 FSI 舒适型,奥迪A6L,2014款,32.00,50.90,2014-05,7.8万公里,达州,国四,自动,12800元（车价x4%，最低3500元） ,一汽-大众奥迪,中大型车,2.5L 190马力 V6,8档无级变速箱(CVT),4门5座三厢车,5015/1874/1455,3012,460,1800,2.5,自然吸气,V6,190,250,汽油,95号,直喷,国四,-,电动助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
吉利博越 2016款 1.8TD 自动智尊型,吉利博越,2016款,13.20,16.20,2016-07,2.67万公里,广安,国四,自动,5280元（车价x4%，最低3500元） ,吉利汽车,紧凑型SUV,1.8T 184马力 L4,6档手自一体变速箱(AT),5门5座SUV,4519/1831/1694,2670,-,1670,1.8,涡轮增压,L4,184,285,汽油,92号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R18,225/60 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
奥迪Q7 2012款 3.0 TFSI 进取型(200kW)(进口),奥迪Q7,2012款,45.00,89.10,2012-11,11.85万公里,成都,国四,自动,18000元（车价x4%，最低3500元） ,奥迪(进口),中大型SUV,3.0T 272马力 V6,8档手自一体变速箱(AT),5门5座SUV,5089/1983/1737,3013,775-20,2295,3.0,机械增压,V6,272,400,汽油,95号,直喷,国四,全时四驱,机械液压助力,带转向的双横臂悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/55 R18,255/55 R18,正常/正常,正常/正常,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,1
凯迪拉克CTS 2010款 3.6精英高性能版(进口),凯迪拉克CTS,2010款,15.00,54.10,2010-04,5.96万公里,成都,国四,自动,6000元（车价x4%，最低3500元） ,凯迪拉克(进口),中大型车,3.6L 311马力 V6,6档手自一体变速箱(AT),4门5座三厢车,4860/1842/1464,2880,385,1847,3.6,自然吸气,V6,311,374,汽油,95号,直喷,国四,,电子液压助力,长短臂前悬架,多连杆独立悬架,通风盘式,通风盘式,-,245/45 R19,245/45 R19,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
奥迪A8L 2014款 A8L 45 TFSI quattro豪华型(进口),奥迪A8L,2014款,67.00,110.90,2014-12,4.4万公里,昆明,国四,自动,26800元（车价x4%，最低3500元） ,奥迪(进口),大型车,3.0T 290马力 V6,8档手自一体变速箱(AT),4门4座三厢车,5268/1949/1471,3122,520,2000,3.0,机械增压,V6,290,420,汽油,95号,混合喷射,国四,全时四驱,电子液压助力,双叉臂式独立悬架,双叉臂式独立悬架,通风盘式,通风盘式,-,255/45 R19,255/45 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jeep自由侠 2016款 1.4T 自动劲能版+,Jeep自由侠,2016款,15.80,18.10,2017-02,0.3万公里,成都,国五,自动,6320元（车价x4%，最低3500元） ,广汽菲克Jeep,小型SUV,1.4T 150马力 L4,7档双离合变速箱(DCT),5门5座SUV,4245/1805/1695,2570,422-11,1431,1.4,涡轮增压,L4,150,230,汽油,92号,多点电喷,国五,-,电动助力,麦弗逊式独立悬架+横向稳定杆,多连杆独立悬架带横向稳定杆,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
马自达阿特兹 2017款 2.5L 蓝天运动版,马自达阿特兹,2017款,19.50,21.70,2017-01,1.1万公里,成都,国四,自动,7800元（车价x4%，最低3500元） ,一汽马自达,中型车,2.5L 192马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4870/1840/1450,2830,483,1484,2.5,自然吸气,L4,192,252,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R19,225/45 R19,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,现代ix35,2013款,11.00,21.40,2014-02,6.89万公里,广安,国四,自动,4400元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 165马力 L4,6档手自一体变速箱(AT),5门5座SUV,4420/1820/1690,2640,465-14,1423,2.0,自然吸气,L4,165,199,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,加装,标配,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
起亚福瑞迪 2011款 1.6L MT GL,起亚福瑞迪,2011款,4.10,10.70,2011-05,11.8万公里,广安,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 123马力 L4,5档手动变速箱(MT),4门5座三厢车,4530/1775/1460,2650,415,1190,1.6,自然吸气,L4,123,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,1
丰田花冠 2011款 1.6L 手动经典版,丰田花冠,2011款,5.08,10.60,2012-08,8.4万公里,泸州,国四,手动,3500元（车价x4%，最低3500元） ,一汽丰田,紧凑型车,1.6L 120马力 L4,5档手动变速箱(MT),4门5座三厢车,4530/1705/1490,2600,430,1150,1.6,自然吸气,L4,120,152,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,拖曳臂式,通风盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
斯柯达明锐 2016款 1.6L 自动智行版,斯柯达明锐,2016款,11.30,16.50,2016-04,3.2万公里,玉树藏族自治州,国五,自动,4520元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.6L 110马力 L4,6档手自一体变速箱(AT),5门5座掀背车,4659/1814/1460,2686,590-15,1250,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
华颂7 2015款 2.0T 自动旗舰型,华颂7,2015款,17.00,31.20,2016-01,1.3万公里,绵阳,国五,自动,6800元（车价x4%，最低3500元） ,华晨华颂,MPV,2.0T 218马力 L4,6档手自一体变速箱(AT),5门7座MPV,5005/1909/1935,2990,-,-,2.0,涡轮增压,L4,218,315,汽油,92号,直喷,国五,,机械液压助力,双横臂式扭杆弹簧独立悬架,后螺旋簧前置斜定位式独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,无,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
凯迪拉克SRX 2011款 3.0L 旗舰型(进口),凯迪拉克SRX,2011款,16.50,62.70,2010-06,18万公里,成都,国四,自动,6600元（车价x4%，最低3500元） ,凯迪拉克(进口),中型SUV,3.0L 269马力 V6,6档手自一体变速箱(AT),5门5座SUV,4851/1910/1667,2807,827,1986,3.0,自然吸气,V6,269,302,汽油,95号,直喷,国四,全时四驱,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/55 R20,235/55 R20,正常/正常,正常/无,正常/无,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2
五菱宏光 2014款 1.5L S舒适型,五菱宏光,2014款,5.90,7.10,2015-04,0.93万公里,南充,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用五菱,微面,1.5L 112马力 L4,5档手动变速箱(MT),客车,4400/1680/1770,2720,-,-,1.5,自然吸气,L4,112,147,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,五连杆式非独立悬架,通风盘式,鼓式,-,185/70 R14,185/70 R14,正常/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
