总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测
大众帕萨特 2015款 1.8TSI DSG尊荣版,大众帕萨特,2015款,17.80,23.80,2016-01,3.12万公里,淄博,国五,自动,7120元（车价x4%，最低3500元） ,上汽大众,中型车,1.8T 160马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4870/1834/1472,2803,490,1520,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,正常/无,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吉利帝豪 2015款 三厢 1.5L 手动向上版,吉利帝豪,2015款,5.30,8.70,2015-09,1.03万公里,天津,国五,手动,3500元（车价x4%，最低3500元） ,吉利汽车,紧凑型车,1.5L 109马力 L4,5档手动变速箱(MT),4门5座三厢车,4631/1789/1470,2650,680,1250,1.5,自然吸气,L4,109,140,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1
奔驰GLA级 2016款 GLA 200 动感型,奔驰GLA级,2016款,23.00,29.30,2016-05,1.82万公里,天津,国五,自动,9200元（车价x4%，最低3500元） ,北京奔驰,紧凑型SUV,1.6T 156马力 L4,7档双离合变速箱(DCT),5门5座SUV,4431/1804/1532,2699,-,1482,1.6,涡轮增压,L4,156,250,汽油,95号,直喷,国五,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R18,235/50 R18,正常/正常,无/无,无/无,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,无,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大众凌渡 2015款 280TSI 手动舒适版,大众凌渡,2015款,11.50,18.40,2015-09,2.8万公里,天津,国五,手动,4600元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.4T 150马力 L4,5档手动变速箱(MT),4门5座三厢车,4598/1826/1425,2656,480-11,1340,1.4,涡轮增压,L4,150,250,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
现代瑞纳 2014款 1.4L 自动领先型GLX,现代瑞纳,2014款,6.65,10.10,2015-11,2.86万公里,唐山,国五,自动,3500元（车价x4%，最低3500元） ,北京现代,小型车,1.4L 107马力 L4,4档自动变速箱(AT),4门5座三厢车,4375/1700/1460,2570,454,1086,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,无,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,加装,无,标配,无,加装,标配,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
大众捷达 2015款 质惠版 1.6L 手动时尚型,大众捷达,2015款,6.38,9.30,2016-02,1.92万公里,唐山,国五,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4487/1706/1470,2603,466,-,1.6,自然吸气,L4,110,160,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大众凌渡 2015款 230TSI DSG风尚版,大众凌渡,2015款,13.50,17.40,2016-08,0.52万公里,天津,国五,自动,5400元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.4T 131马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4598/1826/1425,2656,480-11,1325,1.4,涡轮增压,L4,131,225,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
哈弗H9 2015款 2.0T 豪华型 7座,哈弗H9,2015款,17.70,27.10,2015-02,3.13万公里,唐山,国五,自动,7080元（车价x4%，最低3500元） ,长城汽车,中大型SUV,2.0T 218马力 L4,6档手自一体变速箱(AT),5门7座SUV,4856/1926/1900,2800,-,-,2.0,涡轮增压,L4,218,324,汽油,95号,直喷,国五,适时四驱,机械液压助力,双叉臂式独立悬架,多连杆非独立悬架,通风盘式,通风盘式,-,265/60 R18,265/60 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
宝马X3 2013款 xDrive28i 豪华型(进口),宝马X3,2013款,40.00,65.00,2016-03,1.9万公里,天津,国五,自动,16000元（车价x4%，最低3500元） ,宝马(进口),中型SUV,2.0T 245马力 L4,8档手自一体变速箱(AT),5门5座SUV,4642/1881/1686,2810,-,1860,2.0,涡轮增压,L4,245,350,汽油,95号,直喷,国五,全时四驱,电动助力,双球节弹簧减振支柱前桥,五连杆后悬架,通风盘式,通风盘式,-,245/50 R18,245/50 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
别克昂科威 2016款 28T 四驱全能运动旗舰型,别克昂科威,2016款,26.50,38.00,2016-05,0.8万公里,天津,国五,自动,10600元（车价x4%，最低3500元） ,上汽通用别克,中型SUV,2.0T 260马力 L4,6档手自一体变速箱(AT),5门5座SUV,4667/1839/1696,2750,422-15,1800,2.0,涡轮增压,L4,260,353,汽油,95号,直喷,国五,适时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R19,235/50 R19,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
日产蓝鸟 2016款 1.6L CVT炫酷版,日产蓝鸟,2016款,9.50,13.40,2015-11,3.1万公里,石家庄,国五,自动,3800元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.6L 126马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4683/1780/1465,2700,521,1228,1.6,自然吸气,L4,126,154,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架+横向稳定杆,带稳定杆扭力梁式后悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,加装,无,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
本田杰德 2017款 210TURBO CVT豪华版 6座,本田杰德,2017款,16.80,19.50,2017-04,0.2万公里,唐山,国五,自动,6720元（车价x4%，最低3500元） ,东风本田,紧凑型车,1.5T 156马力 L4,无级变速档无级变速箱(CVT),5门6座两厢车,4667/1775/1540,2760,-,1557,1.5,涡轮增压,L4,156,203,汽油,92号,直喷,国五,,电动助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/45 R18,225/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪铁龙C3-XR 2015款 1.6L 自动先锋型,雪铁龙C3-XR,2015款,9.00,13.90,2015-11,2.42万公里,保定,国五,自动,3600元（车价x4%，最低3500元） ,东风雪铁龙,小型SUV,1.6L 117马力 L4,4档手自一体变速箱(AT),5门5座SUV,4262/1748/1557,2655,357,1235,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
别克英朗 2016款 15N 自动进取型,别克英朗,2016款,9.30,13.00,2016-06,2.29万公里,石家庄,国五,自动,3720元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.5L 114马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4587/1798/1463,2640,-,1255,1.5,自然吸气,L4,114,143,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
大众帕萨特 2014款 1.8TSI DSG尊荣导航版,大众帕萨特,2014款,15.50,24.10,2015-01,4.8万公里,廊坊,国四,自动,6200元（车价x4%，最低3500元） ,上汽大众,中型车,1.8T 160马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4870/1834/1472,2803,490,1520,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,无,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
长安悦翔V3 2015款 1.4L 手动温馨型 国IV,长安悦翔V3,2015款,4.50,5.40,2016-01,2.8万公里,石家庄,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,小型车,1.4L 101马力 L4,5档手动变速箱(MT),4门5座三厢车,4200/1650/1465,2410,-,985,1.4,自然吸气,L4,101,135,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
奔驰C级 2011款 C 180K 经典型,奔驰C级,2011款,18.60,33.40,2013-05,8.24万公里,廊坊,国四,自动,7440元（车价x4%，最低3500元） ,北京奔驰,中型车,1.6T 156马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4591/1770/1444,2760,475,1545,1.6,机械增压,L4,156,230,汽油,95号,多点电喷,国四,-,电子液压助力,三连杆式悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,3
奇瑞瑞虎 2013款 1.6L 手动贺岁版DVVT,奇瑞瑞虎,2013款,5.00,10.40,2014-03,2.5万公里,承德,国四,手动,3500元（车价x4%，最低3500元） ,奇瑞汽车,小型SUV,1.6L 126马力 L4,5档手动变速箱(MT),5门5座SUV,4390/1765/1705,2510,-,1343,1.6,自然吸气,L4,126,160,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双连杆拖曳臂式独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0
丰田卡罗拉 2014款 1.6L CVT GL-i真皮版,丰田卡罗拉,2014款,10.50,14.60,2015-07,2.3万公里,石家庄,国四,自动,4200元（车价x4%，最低3500元） ,一汽丰田,紧凑型车,1.6L 122马力 L4,8档无级变速箱(CVT),4门5座三厢车,4630/1775/1480,2700,426-45,1305,1.6,自然吸气,L4,122,154,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
宝马5系 2013款 520Li 典雅型,宝马5系,2013款,28.10,46.50,2013-09,8.2万公里,天津,国四,自动,11240元（车价x4%，最低3500元） ,华晨宝马,中大型车,2.0T 184马力 L4,8档手自一体变速箱(AT),4门5座三厢车,5039/1860/1492,3108,520,1725,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,机械液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
Jeep牧马人 2014款 3.6L 龙腾典藏版(进口),Jeep牧马人,2014款,40.50,61.70,2014-12,3.64万公里,保定,国四,自动,16200元（车价x4%，最低3500元） ,Jeep(进口),中型SUV,3.6L 284马力 V6,5档手自一体变速箱(AT),4门5座SUV,4751/1877/1840,2947,498,1985,3.6,自然吸气,V6,284,347,汽油,92号,多点电喷,国四,分时四驱,机械液压助力,五连杆整体桥式非独立悬架，前稳定杆,五连杆整体桥式非独立悬架，带稳定杆,通风盘式,盘式,-,255/70 R18,255/70 R18,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
铃木天语 尚悦 2012款 1.6L 手动舒适型,铃木天语,尚悦,6.80,8.90,2016-12,0.57万公里,沧州,国四,手动,3500元（车价x4%，最低3500元） ,长安铃木,紧凑型车,1.6L 109马力 L4,5档手动变速箱(MT),4门5座三厢车,4470/1730/1555,2500,450,1210,1.6,自然吸气,L4,109,144,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,纵臂扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
沃尔沃V40 2016款 2.0T T4 智雅版(进口),沃尔沃V40,2016款,20.50,30.50,2015-09,0.85万公里,石家庄,国五,自动,8200元（车价x4%，最低3500元） ,沃尔沃(进口),紧凑型车,2.0T 190马力 L4,6档手自一体变速箱(AT),5门5座两厢车,4369/1802/1439,2647,496-14,1488,2.0,涡轮增压,L4,190,300,汽油,95号,直喷,国五,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/50 R17,205/50 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,无,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,哈弗H6,2015款,8.80,11.90,2015-04,5.4万公里,保定,国五,手动,3520元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4640/1825/1690,2680,808-20,-,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国五,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,无/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
东风风行风行CM7 2016款 2.0T 自动尊享型,东风风行风行CM7,2016款,14.00,19.50,2016-05,2.22万公里,石家庄,国五,自动,5600元（车价x4%，最低3500元） ,东风风行,MPV,2.0T 190马力 L4,6档自动变速箱(AT),5门7座MPV,5150/1920/1925,3200,-,-,2.0,涡轮增压,L4,190,250,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,五连杆螺旋弹簧非独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,无/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/无,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
大众帕萨特 2011款 1.8TSI 自动尊荣版,大众帕萨特,2011款,11.90,23.40,2012-01,12万公里,廊坊,国四,自动,4760元（车价x4%，最低3500元） ,上汽大众,中型车,1.8T 160马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4870/1834/1472,2803,490,-,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,无,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3
东风风行景逸X3 2016款 1.5L 豪华型,东风风行景逸X3,2016款,5.80,8.00,2016-07,2.6万公里,邯郸,国五,手动,3500元（车价x4%，最低3500元） ,东风风行,紧凑型SUV,1.5L 120马力 L4,5档手动变速箱(MT),5门5座SUV,4382/1835/1705,2685,700-19,1350,1.5,自然吸气,L4,120,143,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,拖曳臂式非独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
宝马X1 2013款 sDrive18i 时尚型,宝马X1,2013款,17.40,30.90,2013-04,3.5万公里,天津,国四,自动,6960元（车价x4%，最低3500元） ,华晨宝马,紧凑型SUV,2.0L 150马力 L4,6档手自一体变速箱(AT),5门5座SUV,4477/1798/1577,2760,-,1580,2.0,自然吸气,L4,150,200,汽油,95号,多点电喷,国四,-,电动助力,双球节弹簧减振支柱前桥,五连杆独立悬架,通风盘式,通风盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
哈弗H5 2013款 智尊版 2.0L手动两驱进取型,哈弗H5,2013款,6.80,10.30,2014-01,4.56万公里,沧州,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,2.0L 122马力 L4,5档手动变速箱(MT),5门5座SUV,4650/1800/1755,2700,-,-,2.0,自然吸气,L4,122,170,汽油,92号,多点电喷,国四,-,机械液压助力,双横臂式扭杆弹簧独立悬架,五连杆式非独立悬架,通风盘式,盘式,-,235/70 R16,235/70 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,标配,无,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7,2
现代索纳塔九 2015款 1.6T GLS智能型,现代索纳塔九,2015款,15.50,21.10,2016-06,2.4万公里,保定,国五,自动,6200元（车价x4%，最低3500元） ,北京现代,中型车,1.6T 180马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4855/1865/1485,2805,510,1500,1.6,涡轮增压,L4,180,265,汽油,92号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,无,标配,无,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
